"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard.scientificName record1Value","[0] StringAttributeComparatorJaccard.scientificName record2Value","[0] StringAttributeComparatorJaccard.scientificName record1PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName record2PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName similarity","[0] StringAttributeComparatorJaccard.scientificName postproccesedSimilarity","[1] StringAttributeComparatorLevenshtein.scientificName record1Value","[1] StringAttributeComparatorLevenshtein.scientificName record2Value","[1] StringAttributeComparatorLevenshtein.scientificName record1PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName record2PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName similarity","[1] StringAttributeComparatorLevenshtein.scientificName postproccesedSimilarity","[2] StringAttributeComparatorEqual.Category record1Value","[2] StringAttributeComparatorEqual.Category record2Value","[2] StringAttributeComparatorEqual.Category record1PreprocessedValue","[2] StringAttributeComparatorEqual.Category record2PreprocessedValue","[2] StringAttributeComparatorEqual.Category similarity","[2] StringAttributeComparatorEqual.Category postproccesedSimilarity","[3] StringListAttributeComparatorLevenshtein.commonNames record1Value","[3] StringListAttributeComparatorLevenshtein.commonNames record2Value","[3] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.commonNames similarity","[3] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record1Value","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record2Value","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record1PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.commonNames record2PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.commonNames similarity","[4] StringListAttributeAsWholeComparatorJaccard.commonNames postproccesedSimilarity","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record1Value","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record2Value","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record1PreprocessedValue","[5] StringListAttributeAsWholeComparatorJaccard.regionNames record2PreprocessedValue","[5] StringListAttributeAsWholeComparatorJaccard.regionNames similarity","[5] StringListAttributeAsWholeComparatorJaccard.regionNames postproccesedSimilarity"
"WekaMatchingRule","BIO26605","ES1298","0.0",,"medicago sativa ssp. falcata","medionidus penicillatus","medicago sativa ssp. falcata","medionidus penicillatus","0.0","0.0","medicago sativa ssp. falcata","medionidus penicillatus","medicago sativa ssp. falcata","medionidus penicillatus","0.3214285714285714","0.3214285714285714","Vascular Plant","Invertebrate","Vascular Plant","Invertebrate","0.0","0.0","[sickle podded alfalfa, yellow alfalfa, alfalfa]","[gulf moccasinshell]","[sickle podded alfalfa, yellow alfalfa, alfalfa]","[gulf moccasinshell]","0.19047619047619047","0.19047619047619047","sickle podded alfalfa yellow alfalfa alfalfa","gulf moccasinshell","sickle podded alfalfa yellow alfalfa alfalfa","gulf moccasinshell","0.0","0.0","mountain prairie","southeast","mountain prairie","southeast","0.0","0.0"
"WekaMatchingRule","BIO36328","ES1614","0.0",,"pterochondria woodii","pteropus mariannus mariannus","pterochondria woodii","pteropus mariannus mariannus","0.0","0.0","pterochondria woodii","pteropus mariannus mariannus","pterochondria woodii","pteropus mariannus mariannus","0.3214285714285714","0.3214285714285714","Nonvascular Plant","Mammal","Nonvascular Plant","Mammal","0.0","0.0","[none]","[mariana fruit bat ( mariana flying fox)]","[none]","[mariana fruit bat ( mariana flying fox)]","0.05128205128205132","0.05128205128205132","none","mariana fruit bat ( mariana flying fox)","none","mariana fruit bat ( mariana flying fox)","0.0","0.0","alaska","pacific","alaska","pacific","0.0","0.0"
"WekaMatchingRule","BIO16565","ES836","0.0",,"eriophorum angustifolium ssp. angustifolium","eriodictyon altissimum","eriophorum angustifolium ssp. angustifolium","eriodictyon altissimum","0.0","0.0","eriophorum angustifolium ssp. angustifolium","eriodictyon altissimum","eriophorum angustifolium ssp. angustifolium","eriodictyon altissimum","0.2790697674418605","0.2790697674418605","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[tall cottongrass]","[indian knob mountainbalm]","[tall cottongrass]","[indian knob mountainbalm]","0.20833333333333337","0.20833333333333337","tall cottongrass","indian knob mountainbalm","tall cottongrass","indian knob mountainbalm","0.0","0.0","pacific alaska","pacific southwest","pacific alaska","pacific southwest","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","BIO31850","ES230",,"0","pedilus jonae","cyanea koolauensis","pedilus jonae","cyanea koolauensis","0.0","0.0","pedilus jonae","cyanea koolauensis","pedilus jonae","cyanea koolauensis","0.16666666666666663","0.16666666666666663","Insect","Vascular Plant","Insect","Vascular Plant","0.0","0.0","[none]","[haha]","[none]","[haha]","0.0","0.0","none","haha","none","haha","0.0","0.0","pacific","pacific","pacific","pacific","1.0","1.0"
"WekaMatchingRule","BIO11480","ES221","0.0",,"corvula batabana","coryphantha scheeri var. robustispina","corvula batabana","coryphantha scheeri var. robustispina","0.0","0.0","corvula batabana","coryphantha scheeri var. robustispina","corvula batabana","coryphantha scheeri var. robustispina","0.2432432432432432","0.2432432432432432","Fish","Vascular Plant","Fish","Vascular Plant","0.0","0.0","[blue croaker]","[pima pineapple cactus]","[blue croaker]","[pima pineapple cactus]","0.1428571428571429","0.1428571428571429","blue croaker","pima pineapple cactus","blue croaker","pima pineapple cactus","0.0","0.0","southeast","southwest","southeast","southwest","0.0","0.0"
"WekaMatchingRule","BIO32509","ES1384","0.0",,"persicaria orientalis","peromyscus polionotus allophrys","persicaria orientalis","peromyscus polionotus allophrys","0.0","0.0","persicaria orientalis","peromyscus polionotus allophrys","persicaria orientalis","peromyscus polionotus allophrys","0.3548387096774194","0.3548387096774194","Vascular Plant","Mammal","Vascular Plant","Mammal","0.0","0.0","[prince s feather]","[choctawhatchee beach mouse]","[prince s feather]","[choctawhatchee beach mouse]","0.1923076923076923","0.1923076923076923","prince s feather","choctawhatchee beach mouse","prince s feather","choctawhatchee beach mouse","0.0","0.0","northeast","southeast","northeast","southeast","0.0","0.0"
"WekaMatchingRule","BIO24790","ES42","0.0",,"linanthus bicolor ssp. bicolor","linum carteri carteri","linanthus bicolor ssp. bicolor","linum carteri carteri","0.0","0.0","linanthus bicolor ssp. bicolor","linum carteri carteri","linanthus bicolor ssp. bicolor","linum carteri carteri","0.2666666666666667","0.2666666666666667","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[true babystars, bicolored lianthus]","[carter s small flowered flax]","[true babystars, bicolored lianthus]","[carter s small flowered flax]","0.1785714285714286","0.1785714285714286","true babystars bicolored lianthus","carter s small flowered flax","true babystars bicolored lianthus","carter s small flowered flax","0.0","0.0","pacific southwest pacific","southeast","pacific southwest pacific","southeast","0.0","0.0"
"WekaMatchingRule","BIO32509","ES1386","0.0",,"persicaria orientalis","peromyscus polionotus niveiventris","persicaria orientalis","peromyscus polionotus niveiventris","0.0","0.0","persicaria orientalis","peromyscus polionotus niveiventris","persicaria orientalis","peromyscus polionotus niveiventris","0.32352941176470584","0.32352941176470584","Vascular Plant","Mammal","Vascular Plant","Mammal","0.0","0.0","[prince s feather]","[southeastern beach mouse]","[prince s feather]","[southeastern beach mouse]","0.25","0.25","prince s feather","southeastern beach mouse","prince s feather","southeastern beach mouse","0.0","0.0","northeast","southeast","northeast","southeast","0.0","0.0"
"WekaMatchingRule","BIO05038","ES1051","0.79",,"batrachoseps diabolicus","batrachoseps aridus","batrachoseps diabolicus","batrachoseps aridus","0.3333333333333333","0.3333333333333333","batrachoseps diabolicus","batrachoseps aridus","batrachoseps diabolicus","batrachoseps aridus","0.7391304347826086","0.7391304347826086","Amphibian","Amphibian","Amphibian","Amphibian","1.0","1.0","[hell hollow slender salamander]","[desert slender salamander]","[hell hollow slender salamander]","[desert slender salamander]","0.6666666666666667","0.6666666666666667","hell hollow slender salamander","desert slender salamander","hell hollow slender salamander","desert slender salamander","0.4","0.4","pacific southwest","pacific southwest","pacific southwest","pacific southwest","1.0","1.0"
"WekaMatchingRule","BIO08688","ES361","0.0",,"cerastium gracile","cercocarpus traskiae","cerastium gracile","cercocarpus traskiae","0.0","0.0","cerastium gracile","cercocarpus traskiae","cerastium gracile","cercocarpus traskiae","0.44999999999999996","0.44999999999999996","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[slender chickweed]","[catalina island mountain mahogany]","[slender chickweed]","[catalina island mountain mahogany]","0.1515151515151515","0.1515151515151515","slender chickweed","catalina island mountain mahogany","slender chickweed","catalina island mountain mahogany","0.0","0.0","southwest","pacific southwest","southwest","pacific southwest","0.5","0.5"
"WekaMatchingRule","BIO16227","ES626","0.0",,"erigeron strigosus","eriogonum ovalifolium var. vineum","erigeron strigosus","eriogonum ovalifolium var. vineum","0.0","0.0","erigeron strigosus","eriogonum ovalifolium var. vineum","erigeron strigosus","eriogonum ovalifolium var. vineum","0.24242424242424243","0.24242424242424243","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[daisy fleabane, lesser daisy fleabane, daisy fleabane, prairie fleabane, rough fleabane]","[cushenbury buckwheat]","[daisy fleabane, lesser daisy fleabane, daisy fleabane, prairie fleabane, rough fleabane]","[cushenbury buckwheat]","0.15000000000000002","0.15000000000000002","daisy fleabane lesser daisy fleabane daisy fleabane prairie fleabane rough fleabane","cushenbury buckwheat","daisy fleabane lesser daisy fleabane daisy fleabane prairie fleabane rough fleabane","cushenbury buckwheat","0.0","0.0","northeast mountain prairie pacific southwest pacific southeast midwest","pacific southwest","northeast mountain prairie pacific southwest pacific southeast midwest","pacific southwest","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","BIO04027","ES106","0.0",,"aster ledophyllus","astragalus cremnophylax var. cremnophylax","aster ledophyllus","astragalus cremnophylax var. cremnophylax","0.0","0.0","aster ledophyllus","astragalus cremnophylax var. cremnophylax","aster ledophyllus","astragalus cremnophylax var. cremnophylax","0.2682926829268293","0.2682926829268293","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[aster, cascade aster]","[sentry milk vetch]","[aster, cascade aster]","[sentry milk vetch]","0.11764705882352944","0.11764705882352944","aster cascade aster","sentry milk vetch","aster cascade aster","sentry milk vetch","0.0","0.0","pacific","southwest","pacific","southwest","0.0","0.0"
"WekaMatchingRule","BIO14741","ES613","0.37",,"dudleya caespitosa","dudleya setchellii","dudleya caespitosa","dudleya setchellii","0.3333333333333333","0.3333333333333333","dudleya caespitosa","dudleya setchellii","dudleya caespitosa","dudleya setchellii","0.4444444444444444","0.4444444444444444","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[sand lettuce]","[santa clara valley dudleya]","[sand lettuce]","[santa clara valley dudleya]","0.3076923076923077","0.3076923076923077","sand lettuce","santa clara valley dudleya","sand lettuce","santa clara valley dudleya","0.0","0.0","pacific southwest","pacific southwest","pacific southwest","pacific southwest","1.0","1.0"
"WekaMatchingRule","BIO21742","ES1601","0.0",,"hypogymnia enteromorpha","hypomesus transpacificus","hypogymnia enteromorpha","hypomesus transpacificus","0.0","0.0","hypogymnia enteromorpha","hypomesus transpacificus","hypogymnia enteromorpha","hypomesus transpacificus","0.20833333333333337","0.20833333333333337","Fungi","Fish","Fungi","Fish","0.0","0.0","[none]","[delta smelt]","[none]","[delta smelt]","0.09090909090909094","0.09090909090909094","none","delta smelt","none","delta smelt","0.0","0.0","mountain prairie pacific southwest pacific alaska southeast","pacific southwest","mountain prairie pacific southwest pacific alaska southeast","pacific southwest","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","BIO16386","ES784","0.71",,"eriogonum heermannii var. floccosum","eriogonum ovalifolium var. williamsiae","eriogonum heermannii var. floccosum","eriogonum ovalifolium var. williamsiae","0.3333333333333333","0.3333333333333333","eriogonum heermannii var. floccosum","eriogonum ovalifolium var. williamsiae","eriogonum heermannii var. floccosum","eriogonum ovalifolium var. williamsiae","0.5","0.5","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[hermann buckwheat]","[steamboat buckwheat]","[hermann buckwheat]","[steamboat buckwheat]","0.631578947368421","0.631578947368421","hermann buckwheat","steamboat buckwheat","hermann buckwheat","steamboat buckwheat","0.3333333333333333","0.3333333333333333","pacific southwest","pacific southwest","pacific southwest","pacific southwest","1.0","1.0"
"WekaMatchingRule","BIO06678","ES8","0.0",,"callophyllis","calyptranthes thomasiana","callophyllis","calyptranthes thomasiana","0.0","0.0","callophyllis","calyptranthes thomasiana","callophyllis","calyptranthes thomasiana","0.20833333333333337","0.20833333333333337","Nonvascular Plant","Vascular Plant","Nonvascular Plant","Vascular Plant","0.0","0.0","[none]","[no common name]","[none]","[no common name]","0.2857142857142857","0.2857142857142857","none","no common name","none","no common name","0.0","0.0","alaska","southeast","alaska","southeast","0.0","0.0"
"WekaMatchingRule","BIO33499","ES335","0.0",,"physaria kingii ssp. kingii","phyllostegia helleri","physaria kingii ssp. kingii","phyllostegia helleri","0.0","0.0","physaria kingii ssp. kingii","phyllostegia helleri","physaria kingii ssp. kingii","phyllostegia helleri","0.2592592592592593","0.2592592592592593","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[bladderpod]","[no common name]","[bladderpod]","[no common name]","0.0","0.0","bladderpod","no common name","bladderpod","no common name","0.0","0.0","pacific southwest","pacific","pacific southwest","pacific","0.5","0.5"
"WekaMatchingRule","BIO33350","ES305","0.0",,"phyciodes pallida barnesi","physaria douglasii ssp. tuplashensis","phyciodes pallida barnesi","physaria douglasii ssp. tuplashensis","0.0","0.0","phyciodes pallida barnesi","physaria douglasii ssp. tuplashensis","phyciodes pallida barnesi","physaria douglasii ssp. tuplashensis","0.33333333333333337","0.33333333333333337","Insect","Vascular Plant","Insect","Vascular Plant","0.0","0.0","[pale crescent]","[white bluffs bladderpod]","[pale crescent]","[white bluffs bladderpod]","0.17391304347826086","0.17391304347826086","pale crescent","white bluffs bladderpod","pale crescent","white bluffs bladderpod","0.0","0.0","mountain prairie","pacific","mountain prairie","pacific","0.0","0.0"
"WekaMatchingRule","BIO15684","ES1107","0.0",,"epilobium x pulchrum","epioblasma turgidula","epilobium x pulchrum","epioblasma turgidula","0.0","0.0","epilobium x pulchrum","epioblasma turgidula","epilobium x pulchrum","epioblasma turgidula","0.35","0.35","Vascular Plant","Invertebrate","Vascular Plant","Invertebrate","0.0","0.0","[none]","[turgid blossom (pearlymussel)]","[none]","[turgid blossom (pearlymussel)]","0.06896551724137934","0.06896551724137934","none","turgid blossom (pearlymussel)","none","turgid blossom (pearlymussel)","0.0","0.0","pacific","southeast","pacific","southeast","0.0","0.0"
"WekaMatchingRule","BIO37423","ES1560","0.0",,"rhithrogena undulata","rhinichthys osculus oligoporus","rhithrogena undulata","rhinichthys osculus oligoporus","0.0","0.0","rhithrogena undulata","rhinichthys osculus oligoporus","rhithrogena undulata","rhinichthys osculus oligoporus","0.23333333333333328","0.23333333333333328","Insect","Fish","Insect","Fish","0.0","0.0","[none]","[clover valley speckled dace]","[none]","[clover valley speckled dace]","0.07407407407407407","0.07407407407407407","none","clover valley speckled dace","none","clover valley speckled dace","0.0","0.0","pacific mountain prairie","pacific southwest","pacific mountain prairie","pacific southwest","0.25","0.25"
"WekaMatchingRule","BIO16115","ES775","0.0",,"erigeron concinnus var. concinnus","eriogonum codium","erigeron concinnus var. concinnus","eriogonum codium","0.0","0.0","erigeron concinnus var. concinnus","eriogonum codium","erigeron concinnus var. concinnus","eriogonum codium","0.36363636363636365","0.36363636363636365","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[navajo daisy, tidy fleabane, navajo fleabane]","[umtanum desert buckwheat]","[navajo daisy, tidy fleabane, navajo fleabane]","[umtanum desert buckwheat]","0.20833333333333337","0.20833333333333337","navajo daisy tidy fleabane navajo fleabane","umtanum desert buckwheat","navajo daisy tidy fleabane navajo fleabane","umtanum desert buckwheat","0.0","0.0","pacific southwest","pacific","pacific southwest","pacific","0.5","0.5"
"WekaMatchingRule","BIO16352","ES1211","0.0",,"eriogonum elatum","erimystax cahni","eriogonum elatum","erimystax cahni","0.0","0.0","eriogonum elatum","erimystax cahni","eriogonum elatum","erimystax cahni","0.3125","0.3125","Vascular Plant","Fish","Vascular Plant","Fish","0.0","0.0","[tall or rush eriogonum, heart leaved eriogonium]","[slender chub]","[tall or rush eriogonum, heart leaved eriogonium]","[slender chub]","0.26086956521739135","0.26086956521739135","tall or rush eriogonum heart leaved eriogonium","slender chub","tall or rush eriogonum heart leaved eriogonium","slender chub","0.0","0.0","pacific","southeast","pacific","southeast","0.0","0.0"
"WekaMatchingRule","BIO33460","ES547","0.0",,"physalis hederifolia var. hederifolia","phyllostegia bracteata","physalis hederifolia var. hederifolia","phyllostegia bracteata","0.0","0.0","physalis hederifolia var. hederifolia","phyllostegia bracteata","physalis hederifolia var. hederifolia","phyllostegia bracteata","0.32432432432432434","0.32432432432432434","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[ivyleaf groundcherry, heartleaf groundcherry]","[no common name]","[ivyleaf groundcherry, heartleaf groundcherry]","[no common name]","0.13636363636363635","0.13636363636363635","ivyleaf groundcherry heartleaf groundcherry","no common name","ivyleaf groundcherry heartleaf groundcherry","no common name","0.0","0.0","southwest","pacific","southwest","pacific","0.0","0.0"
"WekaMatchingRule","BIO28140","ES992","0.15",,"myadestes townsendi townsendi","myadestes myadestinus","myadestes townsendi townsendi","myadestes myadestinus","0.3333333333333333","0.3333333333333333","myadestes townsendi townsendi","myadestes myadestinus","myadestes townsendi townsendi","myadestes myadestinus","0.4482758620689655","0.4482758620689655","Bird","Bird","Bird","Bird","1.0","1.0","[towsend s solitaire]","[large kauai ( kamao) thrush]","[towsend s solitaire]","[large kauai ( kamao) thrush]","0.18518518518518523","0.18518518518518523","towsend s solitaire","large kauai ( kamao) thrush","towsend s solitaire","large kauai ( kamao) thrush","0.0","0.0","pacific southwest pacific","pacific","pacific southwest pacific","pacific","0.5","0.5"
