"RecordIDS","AverageConsistency","scientificName-Consistency","scientificName-Values","category-Consistency","category-Values","listingStatuses-Consistency","listingStatuses-Values","commonNames-Consistency","commonNames-Values","regionnames-Consistency","regionnames-Values","regions-Consistency","regions-Values"
"BIO34370+http://www.wikidata.org/entity/q1416849","0.6666666666666666","1.0","{plethodon glutinosus|plethodon glutinosus}","1.0","{Amphibian|Amphibian}","0.0","{[none]|[least concern]}","0.0","{[northern slimy salamander, slimy salamander, snorthern slimy salamander]|[northern slimy salamander, slimy salamander, plethodon glutinosus]}","1.0","{[southeast, midwest]}","1.0","{[4, 3]}"
"BIO34606+http://www.wikidata.org/entity/q693157","0.8333333333333334","1.0","{poanes massasoit|poanes massasoit}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[mulberry wing]|[mulberry wing, poanes massasoit]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO41120+http://www.wikidata.org/entity/q27749","0.8333333333333334","1.0","{sphagnum fuscum|sphagnum fuscum}","1.0","{Nonvascular Plant|Nonvascular Plant}","1.0","{[none]}","0.0","{[sphagnum]|[sphagnum, sphagnum fuscum]}","1.0","{[pacific southwest, mountain prairie, pacific, alaska]}","1.0","{[8, 6, 1, 7]}"
"BIO37651+BIO37652+http://www.wikidata.org/entity/q2173459","0.5555555555555555","0.6666666666666666","{rhyacophila trucula|rhyacophila tucula|rhyacophila tucula}","1.0","{Insect|Insect|Insect}","1.0","{[none]|[none]}","0.6666666666666666","{[none]|[none]|[rhyacophila tucula]}","0.0","{[mountain prairie]|[pacific, mountain prairie]}","0.0","{[6]|[1, 6]}"
"BIO13747+http://www.wikidata.org/entity/q731278","0.8333333333333334","1.0","{dicranum scoparium|dicranum scoparium}","1.0","{Nonvascular Plant|Nonvascular Plant}","1.0","{[none]}","0.0","{[dicranum moss, broom moss]|[dicranum moss, dicranum scoparium]}","1.0","{[northeast, mountain prairie, pacific southwest, pacific, alaska, southeast]}","1.0","{[5, 6, 8, 1, 7, 4]}"
"BIO39046+BIO39047+http://www.wikidata.org/entity/q1767406","0.38888888888888884","0.6666666666666666","{scapanus townsendi|scapanus townsendii|scapanus townsendii}","1.0","{Mammal|Mammal|Mammal}","0.6666666666666666","{[none]|[none]|[least concern]}","0.0","{[none]|[snow mole, townsend s mole, townsend mole]|[townsends mole, townsend’s mole, townsends mole]}","0.0","{[pacific southwest]|[pacific southwest, pacific]}","0.0","{[8]|[8, 1]}"
"BIO39339+ES882","0.8333333333333334","1.0","{scirpus ancistrochaetus|scirpus ancistrochaetus}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[endangered]|[endangered]}","0.0","{[northeastern bulrush, barbedbristle bulrush, barbed bristle bulrush]|[northeastern bulrush]}","1.0","{[northeast]|[northeast]}","1.0","{[5]|[5]}"
"BIO29619+http://www.wikidata.org/entity/q1269924","1.0","1.0","{oceanodroma homochroa|oceanodroma homochroa}","1.0","{Bird|Bird}","1.0","{[none]}","1.0","{[ashy storm petrel, ashy storm petrel]|[ashy storm petrel, ashy storm petrel]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO01086+http://www.wikidata.org/entity/q1586533","0.8333333333333334","1.0","{aimophila ruficeps|aimophila ruficeps}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[rufous crowned sparrow]|[rufous crowned sparrow]}","1.0","{[pacific southwest, southwest, southeast, mountain prairie]}","1.0","{[8, 2, 4, 6]}"
"BIO46018+http://www.wikidata.org/entity/q700028","0.6666666666666666","1.0","{zosterops japonicus|zosterops japonicus}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","0.0","{[japanese white eye, mejiro]|[warbling white eye, japanese white eye]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO19567+http://www.wikidata.org/entity/q1817566","0.6666666666666666","1.0","{gymnothorax saxicola|gymnothorax saxicola}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[honeycomb moray]|[honeycomb moray, ocellated moray]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO34671+http://www.wikidata.org/entity/q945114","0.8333333333333334","1.0","{poecile rufescens|poecile rufescens}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[chestnut backed chickadee]|[chestnut backed chickadee]}","1.0","{[pacific southwest, pacific, alaska]}","1.0","{[8, 1, 7]}"
"BIO37390+http://www.wikidata.org/entity/q2178257","0.6666666666666666","1.0","{rhinichthys cataractae|rhinichthys cataractae}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[long nose dace, longnose dace]|[longnose dace]}","1.0","{[northeast, mountain prairie, southwest, pacific, southeast, midwest]}","1.0","{[5, 6, 2, 1, 4, 3]}"
"BIO25813+http://www.wikidata.org/entity/q545130","0.6666666666666666","1.0","{lycoperdon perlatum|lycoperdon perlatum}","1.0","{Fungi|Fungi}","0.0","{[none]|[least concern]}","0.0","{[none]|[warted puffball, common puffball, devils snuff box, gem studded puffball, lycoperdon perlatum]}","1.0","{[northeast, mountain prairie, pacific southwest, pacific, southeast]}","1.0","{[5, 6, 8, 1, 4]}"
"BIO18587+http://www.wikidata.org/entity/q1572277","0.8333333333333334","1.0","{geastrum triplex|geastrum triplex}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[geastrum triplex]}","1.0","{[northeast]}","1.0","{[5]}"
"BIO27473+http://www.wikidata.org/entity/q1768650","0.6666666666666666","1.0","{microtus richardsoni|microtus richardsoni}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","0.0","{[water vole, north american water vole, richardson s vole, vole, richardson water vole]|[water vole, north american water vole]}","1.0","{[pacific, mountain prairie]}","1.0","{[1, 6]}"
"BIO00704+http://www.wikidata.org/entity/q1166020","0.8333333333333334","1.0","{aethia cristatella|aethia cristatella}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[crested auklet]|[crested auklet]}","1.0","{[alaska]}","1.0","{[7]}"
"BIO31694+http://www.wikidata.org/entity/q14683","0.6666666666666666","1.0","{passer domesticus|passer domesticus}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","0.0","{[domestic sparrow, european house sparrow, english sparrow, house sparrow]|[house sparrow]}","1.0","{[northeast, mountain prairie, pacific southwest, southwest, pacific, southeast, midwest]}","1.0","{[5, 6, 8, 2, 1, 4, 3]}"
"BIO28100+http://www.wikidata.org/entity/q1075544","0.8333333333333334","1.0","{musca autumnalis|musca autumnalis}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[face fly]|[face fly, musca autumnalis]}","1.0","{[pacific, mountain prairie]}","1.0","{[1, 6]}"
"BIO40849+http://www.wikidata.org/entity/q2043191","0.6666666666666666","1.0","{sorex palustris|sorex palustris}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","0.0","{[northern water shrew, mountain water shrew, white lipped water shrew, american water shrew, water shrew]|[northern water shrew, american water shrew, water shrew]}","1.0","{[northeast, mountain prairie, pacific southwest, pacific, alaska, southeast, midwest]}","1.0","{[5, 6, 8, 1, 7, 4, 3]}"
"BIO24907+http://www.wikidata.org/entity/q2047100","0.8333333333333334","1.0","{liodessus saratogae|liodessus saratogae}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[liodessus saratogae]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO09584+ES742","0.5","0.0","{chorizanthe xanti var. xanti|chorizanthe pungens var. pungens}","1.0","{Vascular Plant|Vascular Plant}","0.0","{[none]|[threatened]}","0.0","{[xantus  spineflower]|[monterey spineflower]}","1.0","{[pacific southwest]|[pacific southwest]}","1.0","{[8]|[8]}"
"BIO12994+http://www.wikidata.org/entity/q469958","1.0","1.0","{dasyatis americana|dasyatis americana}","1.0","{Fish|Fish}","1.0","{[none]}","1.0","{[southern stingray]|[southern stingray]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO42712+http://www.wikidata.org/entity/q1768062","0.8333333333333334","1.0","{tamias townsendii|tamias townsendii}","1.0","{Mammal|Mammal}","1.0","{[none]}","0.0","{[chipmunk, townsend s chipmunk, townsend chipmunk]|[townsend’s chipmunk, tamias townsendii]}","1.0","{[pacific southwest, pacific]}","1.0","{[8, 1]}"
"BIO06388+http://www.wikidata.org/entity/q833963","0.8333333333333334","1.0","{buteo swainsoni|buteo swainsoni}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[swainson s hawk]|[swainson s hawk]}","1.0","{[northeast, mountain prairie, pacific southwest, southwest, pacific, alaska, southeast]}","1.0","{[5, 6, 8, 2, 1, 7, 4]}"
"BIO09053+http://www.wikidata.org/entity/q592680","1.0","1.0","{chamaeleo jacksonii|chamaeleo jacksonii}","1.0","{Reptile|Reptile}","1.0","{[none]}","1.0","{[jackson s chameleon]|[jackson s chameleon]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO34367+http://www.wikidata.org/entity/q938752","0.8333333333333334","1.0","{plethodon dunni|plethodon dunni}","1.0","{Amphibian|Amphibian}","0.0","{[species of concern]|[least concern]}","1.0","{[dunn s salamander]|[dunn s salamander]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO11146+http://www.wikidata.org/entity/q606809","0.6666666666666666","1.0","{contopus virens|contopus virens}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","0.0","{[pewee, wood pewee, eastern wood pewee, eastern wood pewee]|[eastern wood pewee, eastern wood pewee]}","1.0","{[northeast, southwest, southeast, midwest]}","1.0","{[5, 2, 4, 3]}"
"BIO02670+http://www.wikidata.org/entity/q1327089","0.6666666666666666","1.0","{apeltes quadracus|apeltes quadracus}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[fourspine stickleback]|[doctor, spantickle, prickly back, prickly, spanicle, branstickle, four spined stickleback, spannistickle, sparnytickle, spawnytickle, barnstickle, thornback, fourspine stickleback, spanny, sparnicle, barnystickle, spannytickle, branchy, prickley, spawn, thorny back, sparny, spawnykettle, barnytickle, apeltes quadracus]}","1.0","{[northeast]}","1.0","{[5]}"
"BIO43964+ES434","0.8333333333333334","1.0","{trichomanes punctatum ssp. floridanum|trichomanes punctatum ssp. floridanum}","1.0","{Vascular Plant|Vascular Plant}","1.0","{[endangered]|[endangered]}","0.0","{[dotted bristle fern, florida bristle fern]|[florida bristle fern]}","1.0","{[southeast]|[southeast]}","1.0","{[4]|[4]}"
"BIO05016+http://www.wikidata.org/entity/q554986","0.8333333333333334","1.0","{bathymaster signatus|bathymaster signatus}","1.0","{Fish|Fish}","1.0","{[none]}","0.0","{[searcher]|[searcher, bathymaster signatus]}","1.0","{[alaska]}","1.0","{[7]}"
"BIO29361+http://www.wikidata.org/entity/q2038963","0.8333333333333334","1.0","{nomia tetrazonata|nomia tetrazonata}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[four banded nomia, nomia tetrazonata]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO33736+http://www.wikidata.org/entity/q950688","0.6666666666666666","1.0","{pinus balfouriana|pinus balfouriana}","1.0","{Vascular Plant|Vascular Plant}","0.0","{[none]|[near threatened]}","0.0","{[foxtailed pine, foxtail pine]|[foxtail pine, pinus balfouriana]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO42090+http://www.wikidata.org/entity/q1236980","0.8333333333333334","1.0","{stropharia rugosoannulata|stropharia rugosoannulata}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[stropharia rugosoannulata]}","1.0","{[northeast]}","1.0","{[5]}"
"BIO29197+http://www.wikidata.org/entity/q600498","0.8333333333333334","1.0","{nezara viridula|nezara viridula}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[southern green stink bug, nezara viridula]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO23747+http://www.wikidata.org/entity/q760307","0.6666666666666666","1.0","{leiostomus xanthurus|leiostomus xanthurus}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[spot]|[spot croaker, spot, leiostomus xanthurus]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO13456+http://www.wikidata.org/entity/q2090587","0.8333333333333334","1.0","{diadasia australis|diadasia australis}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[diadasia australis]}","1.0","{[mountain prairie]}","1.0","{[6]}"
"BIO13432+http://www.wikidata.org/entity/q1594350","0.6666666666666666","1.0","{desmognathus marmoratus|desmognathus marmoratus}","1.0","{Amphibian|Amphibian}","0.0","{[none]|[least concern]}","0.0","{[shovel nosed salamander]|[shovelnose salamander]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO05053+http://www.wikidata.org/entity/q1758032","0.6666666666666666","1.0","{battus philenor|battus philenor}","1.0","{Insect|Insect}","0.0","{[none]|[least concern]}","0.0","{[pipevine swallowtail]|[pipevine swallowtail, battus philenor]}","1.0","{[pacific southwest, southwest, southeast, northeast]}","1.0","{[8, 2, 4, 5]}"
"BIO41547+http://www.wikidata.org/entity/q311833","0.8333333333333334","1.0","{steatoda grossa|steatoda grossa}","1.0","{Spider/Scorpion|Spider/Scorpion}","1.0","{[none]}","0.0","{[none]|[steatoda grossa]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO41323+http://www.wikidata.org/entity/q659632","0.8333333333333334","1.0","{spizella breweri|spizella breweri}","1.0","{Bird|Bird}","0.0","{[species of concern]|[least concern]}","1.0","{[brewer s sparrow]|[brewer s sparrow]}","1.0","{[mountain prairie, pacific southwest, southwest, pacific, alaska]}","1.0","{[6, 8, 2, 1, 7]}"
"BIO32864+http://www.wikidata.org/entity/q25440","0.6666666666666666","1.0","{phalacrocorax carbo|phalacrocorax carbo}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","0.0","{[great cormorant, european cormorant]|[great cormorant]}","1.0","{[northeast, southeast]}","1.0","{[5, 4]}"
"BIO02608+http://www.wikidata.org/entity/q589689","0.8333333333333334","1.0","{antrodiaetus pugnax|antrodiaetus pugnax}","1.0","{Spider/Scorpion|Spider/Scorpion}","1.0","{[none]}","0.0","{[none]|[antrodiaetus pugnax]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO43005+http://www.wikidata.org/entity/q2087775","0.8333333333333334","1.0","{tetragnatha shoshone|tetragnatha shoshone}","1.0","{Spider/Scorpion|Spider/Scorpion}","1.0","{[none]}","0.0","{[none]|[tetragnatha shoshone]}","1.0","{[southwest]}","1.0","{[2]}"
"BIO27394+http://www.wikidata.org/entity/q2109635","0.8333333333333334","1.0","{micromus subochraceus|micromus subochraceus}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[micromus subochraceus]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO24174+http://www.wikidata.org/entity/q306241","0.6666666666666666","1.0","{leptonycteris curasoae|leptonycteris curasoae}","1.0","{Mammal|Mammal}","0.0","{[none]|[vulnerable]}","0.0","{[lesser long nosed, lesser long nosed bat]|[curaçaoan long nosed bat, southern long nosed bat]}","1.0","{[southwest]}","1.0","{[2]}"
"BIO06867+BIO06878+http://www.wikidata.org/entity/q1027836","0.4444444444444444","0.6666666666666666","{calypogeia neesiana|calypogeja neesiana|calypogeia neesiana}","1.0","{Nonvascular Plant|Nonvascular Plant|Nonvascular Plant}","1.0","{[none]|[none]}","0.0","{[none]|[nees  calypogeja]|[calypogeia neesiana]}","0.0","{[southeast, pacific]|[southeast, pacific, mountain prairie]}","0.0","{[4, 1]|[4, 1, 6]}"
"BIO28013+http://www.wikidata.org/entity/q1818649","0.6666666666666666","1.0","{mugil curema|mugil curema}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[white mullet]|[blueback mullet, mulet, small mullet, redeye mullet, silver mullet, curema mullet, josea, mollit, mullet, white mullet]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO40263+http://www.wikidata.org/entity/q1770032","0.6666666666666666","1.0","{sigmodon arizonae|sigmodon arizonae}","1.0","{Mammal|Mammal}","0.0","{[none]|[least concern]}","0.0","{[arizona cotton rat]|[colorado river cotton rat, arizona cotton rat]}","1.0","{[southwest]}","1.0","{[2]}"
"BIO31989+http://www.wikidata.org/entity/q2167405","0.8333333333333334","1.0","{peltodytes dunavani|peltodytes dunavani}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[peltodytes dunavani]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO05517+http://www.wikidata.org/entity/q1062508","0.8333333333333334","1.0","{boletus regius|boletus regius}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[boletus regius]}","1.0","{[pacific]}","1.0","{[1]}"
"BIO00176+http://www.wikidata.org/entity/q481697","0.6666666666666666","1.0","{acanthostracion quadricornis|acanthostracion quadricornis}","1.0","{Fish|Fish}","0.0","{[none]|[least concern]}","0.0","{[scrawled cowfish]|[trunkfish, shellfish, cowfish, scrawled cowfish]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO43446+http://www.wikidata.org/entity/q728336","0.8333333333333334","1.0","{tiaris olivaceus|tiaris olivaceus}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[yellow faced grassquit]|[yellow faced grassquit]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO00530+http://www.wikidata.org/entity/q18850","0.8333333333333334","1.0","{actitis hypoleucos|actitis hypoleucos}","1.0","{Bird|Bird}","0.0","{[none]|[least concern]}","1.0","{[common sandpiper]|[common sandpiper]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO25461+http://www.wikidata.org/entity/q1309540","0.6666666666666666","0.0","{lucanus elephus|lucanus elaphus}","1.0","{Insect|Insect}","1.0","{[none]}","0.0","{[none]|[giant stag beetle, lucanus elaphus]}","1.0","{[southeast]}","1.0","{[4]}"
"BIO08877+http://www.wikidata.org/entity/q582664","0.8333333333333334","1.0","{cetraria islandica|cetraria islandica}","1.0","{Fungi|Fungi}","1.0","{[none]}","0.0","{[none]|[island cetraria lichen, cetraria islandica]}","1.0","{[pacific southwest, northeast, alaska]}","1.0","{[8, 5, 7]}"
"BIO20525+http://www.wikidata.org/entity/q1441196","0.6666666666666666","1.0","{heterodon nasicus|heterodon nasicus}","1.0","{Reptile|Reptile}","0.0","{[none]|[least concern]}","0.0","{[mexican hog nosed snake, western plains hognose snake, western hog nose snake, western hog nosed snake, eastern hognose]|[western hognose snake, western hog nosed snake, heterodon nasicus]}","1.0","{[southwest, mountain prairie]}","1.0","{[2, 6]}"
"BIO03089+http://www.wikidata.org/entity/q2152200","0.6666666666666666","1.0","{archoplites interruptus|archoplites interruptus}","1.0","{Fish|Fish}","0.0","{[species of concern]|[endangered]}","0.0","{[sacramento perch]|[sacramento perch, archoplites interruptus]}","1.0","{[pacific southwest]}","1.0","{[8]}"
"BIO10975+http://www.wikidata.org/entity/q1195079","1.0","1.0","{cololabis saira|cololabis saira}","1.0","{Fish|Fish}","1.0","{[none]}","1.0","{[pacific saury]|[pacific saury]}","1.0","{[pacific southwest, alaska]}","1.0","{[8, 7]}"
"BIO39170+http://www.wikidata.org/entity/q943049","0.8333333333333334","1.0","{sceloporus graciosus|sceloporus graciosus}","1.0","{Reptile|Reptile}","0.0","{[none]|[least concern]}","1.0","{[common sagebrush lizard, sagebrush lizard]|[common sagebrush lizard, sagebrush lizard]}","1.0","{[pacific southwest, southwest, pacific, mountain prairie]}","1.0","{[8, 2, 1, 6]}"
"BIO11082+BIO11104+http://www.wikidata.org/entity/q476335","0.4444444444444444","0.6666666666666666","{conicephalum conicum|conocephalum conicum|conocephalum conicum}","1.0","{Nonvascular Plant|Nonvascular Plant|Nonvascular Plant}","1.0","{[none]|[none]}","0.0","{[none]|[spicy conehead]|[conocephalum conicum]}","0.0","{[pacific southwest]|[northeast, mountain prairie, pacific, alaska, southeast]}","0.0","{[8]|[5, 6, 1, 7, 4]}"
