"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorEqual.scientificName record1Value","[0] StringAttributeComparatorEqual.scientificName record2Value","[0] StringAttributeComparatorEqual.scientificName record1PreprocessedValue","[0] StringAttributeComparatorEqual.scientificName record2PreprocessedValue","[0] StringAttributeComparatorEqual.scientificName similarity","[0] StringAttributeComparatorEqual.scientificName postproccesedSimilarity"
"LinearCombinationMatchingRule","BIO09394","ES1203","0.0",,"chimarra","cicindela ohlone","chimarra","cicindela ohlone","0.0","0.0"
"LinearCombinationMatchingRule","BIO37294","ES1525","0.0",,"rhacochilus vacca","etheostoma boschungi","rhacochilus vacca","etheostoma boschungi","0.0","0.0"
"LinearCombinationMatchingRule","BIO02707","ES1116","0.0",,"aphididae","euchloe ausonides insulanus","aphididae","euchloe ausonides insulanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO39383","ES944","0.0",,"sciurus aureogaster","sorex ornatus relictus","sciurus aureogaster","sorex ornatus relictus","0.0","0.0"
"LinearCombinationMatchingRule","BIO28920","ES1147","0.0",,"neotoma","peromyscus polionotus phasma","neotoma","peromyscus polionotus phasma","0.0","0.0"
"LinearCombinationMatchingRule","BIO25907","ES1266","0.0",,"lygus campestris","rhadine exilis","lygus campestris","rhadine exilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO40789","ES1122","0.0",,"somniosus pacificus","oncorhynchus clarkii henshawi","somniosus pacificus","oncorhynchus clarkii henshawi","0.0","0.0"
"LinearCombinationMatchingRule","BIO14554","ES1273","0.0",,"drosophila perkinsi","neonympha mitchellii mitchellii","drosophila perkinsi","neonympha mitchellii mitchellii","0.0","0.0"
"LinearCombinationMatchingRule","BIO31732","ES1158","0.0",,"patagioenas fasciata","loxioides bailleui","patagioenas fasciata","loxioides bailleui","0.0","0.0"
"LinearCombinationMatchingRule","BIO29482","ES1389","0.0",,"noturus miurus","lepidomeda vittata","noturus miurus","lepidomeda vittata","0.0","0.0"
"LinearCombinationMatchingRule","BIO39975","ES1651","0.0",,"sericoderus pubipennis","drosophila obatai","sericoderus pubipennis","drosophila obatai","0.0","0.0"
"LinearCombinationMatchingRule","BIO11651","ES1251","0.0",,"crambidia species (pallida complex)","lycaeides argyrognomon lotis","crambidia species (pallida complex)","lycaeides argyrognomon lotis","0.0","0.0"
"LinearCombinationMatchingRule","BIO44183","ES1588","0.0",,"trimerotropis diversellus","brychius hungerfordi","trimerotropis diversellus","brychius hungerfordi","0.0","0.0"
"LinearCombinationMatchingRule","BIO37414","ES963","0.0",,"rhithrogena amica","euphilotes battoides allyni","rhithrogena amica","euphilotes battoides allyni","0.0","0.0"
"LinearCombinationMatchingRule","BIO16799","ES1550","0.0",,"esthesopus mitis","glaucopsyche lygdamus palosverdesensis","esthesopus mitis","glaucopsyche lygdamus palosverdesensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO35677","ES1636","0.0",,"proceratium","drosophila substenoptera","proceratium","drosophila substenoptera","0.0","0.0"
"LinearCombinationMatchingRule","BIO26109","ES1140","0.0",,"macromia taeniolata","megalagrion xanthomelas","macromia taeniolata","megalagrion xanthomelas","0.0","0.0"
"LinearCombinationMatchingRule","BIO10860","ES1637","0.0",,"colinus virginianus","mycteria americana","colinus virginianus","mycteria americana","0.0","0.0"
"LinearCombinationMatchingRule","BIO00399","ES1133","0.0",,"acmaegenius","somatochlora hineana","acmaegenius","somatochlora hineana","0.0","0.0"
"LinearCombinationMatchingRule","BIO38782","ES1608","0.0",,"sarata","hylaeus mana","sarata","hylaeus mana","0.0","0.0"
"LinearCombinationMatchingRule","BIO12943","ES1155","0.0",,"danaus gilippus strigosus","heraclides aristodemus ponceanus","danaus gilippus strigosus","heraclides aristodemus ponceanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO40767","ES1100","0.0",,"solierella boregensis","rhadine persephone","solierella boregensis","rhadine persephone","0.0","0.0"
"LinearCombinationMatchingRule","BIO40996","ES1593","0.0",,"speyeria callippe gallatini","lycaeides melissa samuelis","speyeria callippe gallatini","lycaeides melissa samuelis","0.0","0.0"
"LinearCombinationMatchingRule","BIO07292","ES985","0.0",,"caranx hippos","noturus flavipinnis","caranx hippos","noturus flavipinnis","0.0","0.0"
"LinearCombinationMatchingRule","BIO30659","ES1481","0.0",,"orthotylus sophorae","drosophila tarphytrichia","orthotylus sophorae","drosophila tarphytrichia","0.0","0.0"
"LinearCombinationMatchingRule","BIO30659","ES1480","0.0",,"orthotylus sophorae","euphilotes enoptes smithi","orthotylus sophorae","euphilotes enoptes smithi","0.0","0.0"
"LinearCombinationMatchingRule","BIO15983","ES1035","0.0",,"erethemis simplicicolis","drosophila ochrobasis","erethemis simplicicolis","drosophila ochrobasis","0.0","0.0"
"LinearCombinationMatchingRule","BIO20390","ES1185","0.0",,"herpetogramma licarsisalis","megalagrion pacificum","herpetogramma licarsisalis","megalagrion pacificum","0.0","0.0"
"LinearCombinationMatchingRule","BIO24032","ES1621","0.0",,"leptinus occidentamericanus","manduca blackburni","leptinus occidentamericanus","manduca blackburni","0.0","0.0"
"LinearCombinationMatchingRule","BIO10690","ES1465","0.0",,"cnemidophorus tesselatus","kinosternon sonoriense longifemorale","cnemidophorus tesselatus","kinosternon sonoriense longifemorale","0.0","0.0"
"LinearCombinationMatchingRule","BIO02041","ES1574","0.0",,"ancylandrena koebelei","euphydryas editha quino ( e. e. wrighti)","ancylandrena koebelei","euphydryas editha quino ( e. e. wrighti)","0.0","0.0"
"LinearCombinationMatchingRule","BIO17348","ES1183","0.0",,"eupsilia species","hylaeus facilis","eupsilia species","hylaeus facilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO17310","ES1173","0.0",,"eupithecia","speyeria zerene myrtleae","eupithecia","speyeria zerene myrtleae","0.0","0.0"
"LinearCombinationMatchingRule","BIO06359","ES1321","0.0",,"buprestidae","hylaeus kuakea","buprestidae","hylaeus kuakea","0.0","0.0"
"LinearCombinationMatchingRule","BIO05097","ES1219","0.0",,"bembidion concretum","drosophila digressa","bembidion concretum","drosophila digressa","0.0","0.0"
"LinearCombinationMatchingRule","BIO04108","ES1050","0.0",,"asterocampa celtis celtis","strymon acis bartrami","asterocampa celtis celtis","strymon acis bartrami","0.0","0.0"
"LinearCombinationMatchingRule","BIO15172","ES1331","0.0",,"elgaria multicarinata webbii","thamnophis sirtalis tetrataenia","elgaria multicarinata webbii","thamnophis sirtalis tetrataenia","0.0","0.0"
"LinearCombinationMatchingRule","BIO36411","ES1480","0.0",,"ptilostomis ocellifera","euphilotes enoptes smithi","ptilostomis ocellifera","euphilotes enoptes smithi","0.0","0.0"
"LinearCombinationMatchingRule","BIO28393","ES1437","0.0",,"myrmica fracticornis","apodemia mormo langei","myrmica fracticornis","apodemia mormo langei","0.0","0.0"
"LinearCombinationMatchingRule","BIO18960","ES1139","0.0",,"glaucidium gnoma","tympanuchus cupido attwateri","glaucidium gnoma","tympanuchus cupido attwateri","0.0","0.0"
"LinearCombinationMatchingRule","BIO32295","ES1134","0.0",,"peraniana dissociata","nicrophorus americanus","peraniana dissociata","nicrophorus americanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO00383","ES1361","0.0",,"acilius fraternus","megalagrion oceanicum","acilius fraternus","megalagrion oceanicum","0.0","0.0"
"LinearCombinationMatchingRule","BIO27186","ES1639","0.0",,"mesostenus gracilis","icaricia icarioides missionensis","mesostenus gracilis","icaricia icarioides missionensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO04694","ES1116","0.0",,"aumakua omaomao","euchloe ausonides insulanus","aumakua omaomao","euchloe ausonides insulanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO16911","ES1075","0.0",,"eucinostomus gula","notropis buccula","eucinostomus gula","notropis buccula","0.0","0.0"
"LinearCombinationMatchingRule","BIO20007","ES1050","0.0",,"hedychridium fletcheri","strymon acis bartrami","hedychridium fletcheri","strymon acis bartrami","0.0","0.0"
"LinearCombinationMatchingRule","BIO15149","ES1309","0.0",,"eleotris amblyopsis","oncorhynchus apache","eleotris amblyopsis","oncorhynchus apache","0.0","0.0"
"LinearCombinationMatchingRule","BIO43643","ES1100","0.0",,"tortricodes horariana","rhadine persephone","tortricodes horariana","rhadine persephone","0.0","0.0"
"LinearCombinationMatchingRule","BIO32456","ES1544","0.0",,"perognathus inornatus","myotis grisescens","perognathus inornatus","myotis grisescens","0.0","0.0"
"LinearCombinationMatchingRule","BIO37631","ES1290","0.0",,"rhyacophila harmstoni","batrisodes texanus","rhyacophila harmstoni","batrisodes texanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO08837","ES1266","0.0",,"ceruchus striatus","rhadine exilis","ceruchus striatus","rhadine exilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO08098","ES1313","0.0",,"casinaria infesta","hylaeus assimulans","casinaria infesta","hylaeus assimulans","0.0","0.0"
"LinearCombinationMatchingRule","BIO36898","ES1447","0.0",,"quiscalus mexicanus","branta ( nesochen) sandvicensis","quiscalus mexicanus","branta ( nesochen) sandvicensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO42590","ES1464","0.0",,"tabanus marginalis","speyeria zerene behrensii","tabanus marginalis","speyeria zerene behrensii","0.0","0.0"
"LinearCombinationMatchingRule","BIO22795","ES1608","0.0",,"kakami essigi","hylaeus mana","kakami essigi","hylaeus mana","0.0","0.0"
"LinearCombinationMatchingRule","BIO28702","ES1185","0.0",,"nectopsyche exquisita","megalagrion pacificum","nectopsyche exquisita","megalagrion pacificum","0.0","0.0"
"LinearCombinationMatchingRule","BIO34738","ES1273","0.0",,"poladryas arachne","neonympha mitchellii mitchellii","poladryas arachne","neonympha mitchellii mitchellii","0.0","0.0"
"LinearCombinationMatchingRule","BIO40217","ES1061","0.0",,"sierola ehrhorni","bombus franklini","sierola ehrhorni","bombus franklini","0.0","0.0"
"LinearCombinationMatchingRule","BIO24974","ES1219","0.0",,"lispocephala dentata","drosophila digressa","lispocephala dentata","drosophila digressa","0.0","0.0"
"LinearCombinationMatchingRule","BIO23993","ES1648","0.0",,"lepophidium brevibarbe","cyprinella caerulea","lepophidium brevibarbe","cyprinella caerulea","0.0","0.0"
"LinearCombinationMatchingRule","BIO23418","ES1598","0.0",,"lasiurus blossevillii","neotoma fuscipes riparia","lasiurus blossevillii","neotoma fuscipes riparia","0.0","0.0"
"LinearCombinationMatchingRule","BIO36424","ES1494","0.0",,"ptychocheilus lucius","dionda diaboli","ptychocheilus lucius","dionda diaboli","0.0","0.0"
"LinearCombinationMatchingRule","BIO41910","ES1367","0.0",,"stilbus apicalis","drosophila musaphilia","stilbus apicalis","drosophila musaphilia","0.0","0.0"
"LinearCombinationMatchingRule","BIO28813","ES1035","0.0",,"neobisnius occidentoides","drosophila ochrobasis","neobisnius occidentoides","drosophila ochrobasis","0.0","0.0"
"LinearCombinationMatchingRule","BIO17328","ES1163","0.0",,"eupithecia nimbicolor","zapada glacier","eupithecia nimbicolor","zapada glacier","0.0","0.0"
"LinearCombinationMatchingRule","BIO00224","ES1487","0.0",,"acentrella","euphydryas editha bayensis","acentrella","euphydryas editha bayensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO40488","ES1078","0.0",,"sitobion avenae","trimerotropis infantilis","sitobion avenae","trimerotropis infantilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO19887","ES1509","0.0",,"haplothrips rosai","megalagrion nesiotes","haplothrips rosai","megalagrion nesiotes","0.0","0.0"
"LinearCombinationMatchingRule","BIO42115","ES1239","0.0",,"sturnella","oceanodroma castro","sturnella","oceanodroma castro","0.0","0.0"
"LinearCombinationMatchingRule","BIO01682","ES1252","0.0",,"ameiurus natalis","notropis topeka ( tristis)","ameiurus natalis","notropis topeka ( tristis)","0.0","0.0"
"LinearCombinationMatchingRule","BIO12257","ES1534","0.0",,"curculionid sp. 95","rhaphiomidas terminatus abdominalis","curculionid sp. 95","rhaphiomidas terminatus abdominalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO34282","ES1651","0.0",,"plautia stali","drosophila obatai","plautia stali","drosophila obatai","0.0","0.0"
"LinearCombinationMatchingRule","BIO19034","ES1140","0.0",,"glossosoma alascense","megalagrion xanthomelas","glossosoma alascense","megalagrion xanthomelas","0.0","0.0"
"LinearCombinationMatchingRule","BIO26420","ES1464","0.0",,"marathyssa basalis","speyeria zerene behrensii","marathyssa basalis","speyeria zerene behrensii","0.0","0.0"
"LinearCombinationMatchingRule","BIO30436","ES1267","0.0",,"oreochromis mossambicus","cyprinodon nevadensis pectoralis","oreochromis mossambicus","cyprinodon nevadensis pectoralis","0.0","0.0"
"LinearCombinationMatchingRule","BIO21203","ES1091","0.0",,"hydrochara","pyrgus ruralis lagunae","hydrochara","pyrgus ruralis lagunae","0.0","0.0"
"LinearCombinationMatchingRule","BIO19154","ES1022","0.0",,"gobionellus hastatus","ictalurus pricei","gobionellus hastatus","ictalurus pricei","0.0","0.0"
"LinearCombinationMatchingRule","BIO20423","ES1209","0.0",,"hesperia sassacus sassacus","texamaurops reddelli","hesperia sassacus sassacus","texamaurops reddelli","0.0","0.0"
"LinearCombinationMatchingRule","BIO06198","ES1177","0.0",,"bryozoichthys lysimus","oncorhynchus clarkii seleniris","bryozoichthys lysimus","oncorhynchus clarkii seleniris","0.0","0.0"
"LinearCombinationMatchingRule","BIO36756","ES1567","0.0",,"python molorus bivittatus","gambelia silus","python molorus bivittatus","gambelia silus","0.0","0.0"
"LinearCombinationMatchingRule","BIO42542","ES1417","0.0",,"syntormon flexibile","lednia tumana","syntormon flexibile","lednia tumana","0.0","0.0"
"LinearCombinationMatchingRule","BIO28802","ES1024","0.0",,"nemoura","hesperia dacotae","nemoura","hesperia dacotae","0.0","0.0"
"LinearCombinationMatchingRule","BIO35549","ES1502","0.0",,"prays","drosophila heteroneura","prays","drosophila heteroneura","0.0","0.0"
"LinearCombinationMatchingRule","BIO19276","ES1122","0.0",,"gramma loreto","oncorhynchus clarkii henshawi","gramma loreto","oncorhynchus clarkii henshawi","0.0","0.0"
"LinearCombinationMatchingRule","BIO14659","ES1116","0.0",,"dryophthorus distinguendus","euchloe ausonides insulanus","dryophthorus distinguendus","euchloe ausonides insulanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO20799","ES1594","0.0",,"hirundo erythrogaster","rallus longirostris obsoletus","hirundo erythrogaster","rallus longirostris obsoletus","0.0","0.0"
"LinearCombinationMatchingRule","BIO43643","ES1369","0.0",,"tortricodes horariana","boloria acrocnema","tortricodes horariana","boloria acrocnema","0.0","0.0"
"LinearCombinationMatchingRule","BIO07368","ES1195","0.0",,"cardellina pusilla chryseola","himantopus mexicanus knudseni","cardellina pusilla chryseola","himantopus mexicanus knudseni","0.0","0.0"
"LinearCombinationMatchingRule","BIO03016","ES1394","0.0",,"araeoschizus fimbriatus","stygoparnus comalensis","araeoschizus fimbriatus","stygoparnus comalensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO11191","ES1621","0.0",,"copelatus","manduca blackburni","copelatus","manduca blackburni","0.0","0.0"
"LinearCombinationMatchingRule","BIO26469","ES1243","0.0",,"martes americana sierrae","myotis septentrionalis","martes americana sierrae","myotis septentrionalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO14567","ES1041","0.0",,"drosophila residua","batrisodes venyivi","drosophila residua","batrisodes venyivi","0.0","0.0"
"LinearCombinationMatchingRule","BIO24965","ES1202","0.0",,"lispocephala brachydexioides","drosophila montgomeryi","lispocephala brachydexioides","drosophila montgomeryi","0.0","0.0"
"LinearCombinationMatchingRule","BIO24965","ES1203","0.0",,"lispocephala brachydexioides","cicindela ohlone","lispocephala brachydexioides","cicindela ohlone","0.0","0.0"
"LinearCombinationMatchingRule","BIO37832","ES1236","0.0",,"richardsonius egregius","percina jenkinsi","richardsonius egregius","percina jenkinsi","0.0","0.0"
"LinearCombinationMatchingRule","BIO40499","ES1088","0.0",,"sitta carolinensis nelsoni","setophaga angelae","sitta carolinensis nelsoni","setophaga angelae","0.0","0.0"
"LinearCombinationMatchingRule","BIO12207","ES1509","0.0",,"culicoides guttipennis","megalagrion nesiotes","culicoides guttipennis","megalagrion nesiotes","0.0","0.0"
"LinearCombinationMatchingRule","BIO14436","ES1174","0.0",,"drosophila apicipuncta","vagrans egistina","drosophila apicipuncta","vagrans egistina","0.0","0.0"
"LinearCombinationMatchingRule","BIO14436","ES1173","0.0",,"drosophila apicipuncta","speyeria zerene myrtleae","drosophila apicipuncta","speyeria zerene myrtleae","0.0","0.0"
"LinearCombinationMatchingRule","BIO19176","ES1041","0.0",,"goerita semata","batrisodes venyivi","goerita semata","batrisodes venyivi","0.0","0.0"
"LinearCombinationMatchingRule","BIO39469","ES1138","0.0",,"scopula quinquelinearia","cicindela nevadica lincolniana","scopula quinquelinearia","cicindela nevadica lincolniana","0.0","0.0"
"LinearCombinationMatchingRule","BIO28275","ES1313","0.0",,"myopa","hylaeus assimulans","myopa","hylaeus assimulans","0.0","0.0"
"LinearCombinationMatchingRule","BIO07237","ES1068","0.0",,"cantherhines macrocerus","menidia extensa","cantherhines macrocerus","menidia extensa","0.0","0.0"
"LinearCombinationMatchingRule","BIO33711","ES1657","0.0",,"pinicola enucleator montana","sterna antillarum browni","pinicola enucleator montana","sterna antillarum browni","0.0","0.0"
"LinearCombinationMatchingRule","BIO35901","ES1290","0.0",,"psammoechus insularis","batrisodes texanus","psammoechus insularis","batrisodes texanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO28088","ES1394","0.0",,"munroessa gyralis","stygoparnus comalensis","munroessa gyralis","stygoparnus comalensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO36232","ES1035","0.0",,"psorophora ferox","drosophila ochrobasis","psorophora ferox","drosophila ochrobasis","0.0","0.0"
"LinearCombinationMatchingRule","BIO25322","ES1509","0.0",,"lophoplusia psectrocera","megalagrion nesiotes","lophoplusia psectrocera","megalagrion nesiotes","0.0","0.0"
"LinearCombinationMatchingRule","BIO15615","ES1183","0.0",,"ephemera varia","hylaeus facilis","ephemera varia","hylaeus facilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO30300","ES1118","0.0",,"opuna sharpianus","drosophila sharpi","opuna sharpianus","drosophila sharpi","0.0","0.0"
"LinearCombinationMatchingRule","BIO10090","ES1091","0.0",,"cis bicolor","pyrgus ruralis lagunae","cis bicolor","pyrgus ruralis lagunae","0.0","0.0"
"LinearCombinationMatchingRule","BIO08032","ES1553","0.0",,"carphophis","sternotherus depressus","carphophis","sternotherus depressus","0.0","0.0"
"LinearCombinationMatchingRule","BIO39130","ES1059","0.0",,"scaptomyza spilota","pseudocopaeodes eunus obscurus","scaptomyza spilota","pseudocopaeodes eunus obscurus","0.0","0.0"
"LinearCombinationMatchingRule","BIO22566","ES1624","0.0",,"junco oreganus thurberi","empidonax traillii extimus","junco oreganus thurberi","empidonax traillii extimus","0.0","0.0"
"LinearCombinationMatchingRule","BIO08430","ES991","0.0",,"cebidichthys violaceus","tiaroga cobitis","cebidichthys violaceus","tiaroga cobitis","0.0","0.0"
"LinearCombinationMatchingRule","BIO38874","ES999","0.0",,"satyrium liparops aliparops","anaea troglodyta floridalis","satyrium liparops aliparops","anaea troglodyta floridalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO06379","ES1349","0.0",,"buteo jamaicensis kriderii","vermivora bachmanii","buteo jamaicensis kriderii","vermivora bachmanii","0.0","0.0"
"LinearCombinationMatchingRule","BIO24762","ES1273","0.0",,"limonia yellowstonensis","neonympha mitchellii mitchellii","limonia yellowstonensis","neonympha mitchellii mitchellii","0.0","0.0"
"LinearCombinationMatchingRule","BIO35599","ES1555","0.0",,"priognathus monilicornis","drosophila neoclavisetae","priognathus monilicornis","drosophila neoclavisetae","0.0","0.0"
"LinearCombinationMatchingRule","BIO17443","ES1041","0.0",,"euschistus servus","batrisodes venyivi","euschistus servus","batrisodes venyivi","0.0","0.0"
"LinearCombinationMatchingRule","BIO09425","ES1526","0.0",,"chironomus acerbiphilus","hypolimnas octocula marianensis","chironomus acerbiphilus","hypolimnas octocula marianensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO10522","ES1534","0.0",,"cleonus americanus","rhaphiomidas terminatus abdominalis","cleonus americanus","rhaphiomidas terminatus abdominalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO43977","ES1437","0.0",,"trichopria soror","apodemia mormo langei","trichopria soror","apodemia mormo langei","0.0","0.0"
"LinearCombinationMatchingRule","BIO12361","ES1645","0.0",,"cycaeides melissa","heterelmis comalensis","cycaeides melissa","heterelmis comalensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO05042","ES1408","0.0",,"batrachoseps major","anaxyrus californicus","batrachoseps major","anaxyrus californicus","0.0","0.0"
"LinearCombinationMatchingRule","BIO34793","ES963","0.0",,"polistes","euphilotes battoides allyni","polistes","euphilotes battoides allyni","0.0","0.0"
"LinearCombinationMatchingRule","BIO28231","ES1537","0.0",,"mycteroperca bonaci","crenichthys baileyi baileyi","mycteroperca bonaci","crenichthys baileyi baileyi","0.0","0.0"
"LinearCombinationMatchingRule","BIO09693","ES1515","0.0",,"chrysomya megacephala","hylaeus longiceps","chrysomya megacephala","hylaeus longiceps","0.0","0.0"
"LinearCombinationMatchingRule","BIO33208","ES1158","0.0",,"phoebastria immutabilis","loxioides bailleui","phoebastria immutabilis","loxioides bailleui","0.0","0.0"
"LinearCombinationMatchingRule","BIO14665","ES1120","0.0",,"dryophthorus squalidus","ambrysus amargosus","dryophthorus squalidus","ambrysus amargosus","0.0","0.0"
"LinearCombinationMatchingRule","BIO26540","ES1583","0.0",,"mayatrichia","cicindela dorsalis dorsalis","mayatrichia","cicindela dorsalis dorsalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO42497","ES1368","0.0",,"syngnathus bullisi","catostomus santaanae","syngnathus bullisi","catostomus santaanae","0.0","0.0"
"LinearCombinationMatchingRule","BIO02072","ES1583","0.0",,"andrena hypoleuca","cicindela dorsalis dorsalis","andrena hypoleuca","cicindela dorsalis dorsalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO00957","ES1094","0.0",,"agrilus politus","cyclargus ( hemiargus) thomasi bethunebakeri","agrilus politus","cyclargus ( hemiargus) thomasi bethunebakeri","0.0","0.0"
"LinearCombinationMatchingRule","BIO12481","ES1526","0.0",,"cymbiodyta acuminata","hypolimnas octocula marianensis","cymbiodyta acuminata","hypolimnas octocula marianensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO35715","ES993","0.0",,"promoresia","drosophila hemipeza","promoresia","drosophila hemipeza","0.0","0.0"
"LinearCombinationMatchingRule","BIO05529","ES960","0.0",,"bolitobiine sp.114","speyeria zerene hippolyta","bolitobiine sp.114","speyeria zerene hippolyta","0.0","0.0"
"LinearCombinationMatchingRule","BIO04989","ES1434","0.0",,"basileuterus rufifrons","somateria fischeri","basileuterus rufifrons","somateria fischeri","0.0","0.0"
"LinearCombinationMatchingRule","BIO45652","ES1645","0.0",,"xanthorhoe labradorensis","heterelmis comalensis","xanthorhoe labradorensis","heterelmis comalensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO29465","ES1359","0.0",,"notropis spectrunculus","hybognathus amarus","notropis spectrunculus","hybognathus amarus","0.0","0.0"
"LinearCombinationMatchingRule","BIO04459","ES1148","0.0",,"atarsos grindeliae","bombus affinis","atarsos grindeliae","bombus affinis","0.0","0.0"
"LinearCombinationMatchingRule","BIO28900","ES1116","0.0",,"neosteles sp. 1","euchloe ausonides insulanus","neosteles sp. 1","euchloe ausonides insulanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO17530","ES1138","0.0",,"euxoa divergens","cicindela nevadica lincolniana","euxoa divergens","cicindela nevadica lincolniana","0.0","0.0"
"LinearCombinationMatchingRule","BIO20362","ES1155","0.0",,"herculia olinalis","heraclides aristodemus ponceanus","herculia olinalis","heraclides aristodemus ponceanus","0.0","0.0"
"LinearCombinationMatchingRule","BIO37614","ES1273","0.0",,"rhyacophila angelita","neonympha mitchellii mitchellii","rhyacophila angelita","neonympha mitchellii mitchellii","0.0","0.0"
"LinearCombinationMatchingRule","BIO12739","ES1183","0.0",,"cyrnellus fraternus","hylaeus facilis","cyrnellus fraternus","hylaeus facilis","0.0","0.0"
"LinearCombinationMatchingRule","BIO01534","ES1367","0.0",,"amara carinata","drosophila musaphilia","amara carinata","drosophila musaphilia","0.0","0.0"
"LinearCombinationMatchingRule","BIO04836","ES1550","0.0",,"baetidae","glaucopsyche lygdamus palosverdesensis","baetidae","glaucopsyche lygdamus palosverdesensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO32264","ES1100","0.0",,"pentatomidae","rhadine persephone","pentatomidae","rhadine persephone","0.0","0.0"
"LinearCombinationMatchingRule","BIO08706","ES1138","0.0",,"ceratina apacheorum","cicindela nevadica lincolniana","ceratina apacheorum","cicindela nevadica lincolniana","0.0","0.0"
"LinearCombinationMatchingRule","BIO12224","ES1526","0.0",,"cultus","hypolimnas octocula marianensis","cultus","hypolimnas octocula marianensis","0.0","0.0"
"LinearCombinationMatchingRule","BIO05540","ES969","0.0",,"boloria eunomia","cicindelidia floridana","boloria eunomia","cicindelidia floridana","0.0","0.0"
"LinearCombinationMatchingRule","BIO36516","ES1583","0.0",,"pulex simulans","cicindela dorsalis dorsalis","pulex simulans","cicindela dorsalis dorsalis","0.0","0.0"
"LinearCombinationMatchingRule","BIO08974","ES1126","0.0",,"chaetodipus hispidus paradoxus","perognathus longimembris pacificus","chaetodipus hispidus paradoxus","perognathus longimembris pacificus","0.0","0.0"
"LinearCombinationMatchingRule","BIO21607","ES1251","0.0",,"hyperaspis pleuralis","lycaeides argyrognomon lotis","hyperaspis pleuralis","lycaeides argyrognomon lotis","0.0","0.0"
"LinearCombinationMatchingRule","BIO16906","ES960","0.0",,"eucilinus aridus aridus","speyeria zerene hippolyta","eucilinus aridus aridus","speyeria zerene hippolyta","0.0","0.0"
"LinearCombinationMatchingRule","BIO10856","ES1608","0.0",,"colias philodice eurytheme","hylaeus mana","colias philodice eurytheme","hylaeus mana","0.0","0.0"
"LinearCombinationMatchingRule","BIO45138","ES1120","0.0",,"vespula pensylvanica","ambrysus amargosus","vespula pensylvanica","ambrysus amargosus","0.0","0.0"
"LinearCombinationMatchingRule","BIO23402","ES1321","0.0",,"lasioglossum oblongum","hylaeus kuakea","lasioglossum oblongum","hylaeus kuakea","0.0","0.0"
"LinearCombinationMatchingRule","BIO26693","ES1207","0.0",,"megasoma sleeperi","elaphrus viridis","megasoma sleeperi","elaphrus viridis","0.0","0.0"
"LinearCombinationMatchingRule","BIO34869","ES1140","0.0",,"polyergus","megalagrion xanthomelas","polyergus","megalagrion xanthomelas","0.0","0.0"
"LinearCombinationMatchingRule","BIO29749","ES1641","0.0",,"odocoileus hemionus hemionus","eumops floridanus","odocoileus hemionus hemionus","eumops floridanus","0.0","0.0"
