"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard record1Value","[0] StringAttributeComparatorJaccard record2Value","[0] StringAttributeComparatorJaccard record1PreprocessedValue","[0] StringAttributeComparatorJaccard record2PreprocessedValue","[0] StringAttributeComparatorJaccard similarity","[0] StringAttributeComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","ES1147","BIO32389","0.0",,"peromyscus polionotus phasma","perimyotis subflavus","peromyscus polionotus phasma","perimyotis subflavus","0.0","0.0"
"LinearCombinationMatchingRule","ES1581","BIO26654","0.0",,"megalagrion leptodemas","megaleuctra williamsae","megalagrion leptodemas","megaleuctra williamsae","0.0","0.0"
"LinearCombinationMatchingRule","ES1105","BIO18923","0.0",,"gila purpurea","gillellus uranidea","gila purpurea","gillellus uranidea","0.0","0.0"
"LinearCombinationMatchingRule","ES1389","BIO23994","0.0",,"lepidomeda vittata","lepophidium crossotum","lepidomeda vittata","lepophidium crossotum","0.0","0.0"
"LinearCombinationMatchingRule","ES970","BIO12701","0.25",,"cyprinodon nevadensis mionectes","cyprinodon eximius","cyprinodon nevadensis mionectes","cyprinodon eximius","0.25","0.25"
"LinearCombinationMatchingRule","ES1071","BIO24015","0.0",,"lepidomeda albivallis","leptagonus frenatus","lepidomeda albivallis","leptagonus frenatus","0.0","0.0"
"LinearCombinationMatchingRule","ES1192","BIO16841","0.3333333333333333",,"etheostoma moorei","etheostoma zonale","etheostoma moorei","etheostoma zonale","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1525","BIO16827","0.3333333333333333",,"etheostoma boschungi","etheostoma proeliare","etheostoma boschungi","etheostoma proeliare","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES970","BIO12702","0.25",,"cyprinodon nevadensis mionectes","cyprinodon milleri","cyprinodon nevadensis mionectes","cyprinodon milleri","0.25","0.25"
"LinearCombinationMatchingRule","ES1225","BIO42288","0.25",,"sylvilagus palustris hefneri","sylvilagus obscurus","sylvilagus palustris hefneri","sylvilagus obscurus","0.25","0.25"
"LinearCombinationMatchingRule","ES1225","BIO42289","0.6666666666666666",,"sylvilagus palustris hefneri","sylvilagus palustris","sylvilagus palustris hefneri","sylvilagus palustris","0.6666666666666666","0.6666666666666666"
"LinearCombinationMatchingRule","ES1236","BIO32301","0.3333333333333333",,"percina jenkinsi","percina burtoni","percina jenkinsi","percina burtoni","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1525","BIO16820","0.3333333333333333",,"etheostoma boschungi","etheostoma kennicotti","etheostoma boschungi","etheostoma kennicotti","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES996","BIO09164","0.3333333333333333",,"charadrius nivosus nivosus","charadrius vociferus","charadrius nivosus nivosus","charadrius vociferus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1304","BIO16811","0.3333333333333333",,"etheostoma chermocki","etheostoma chlorobranchium","etheostoma chermocki","etheostoma chlorobranchium","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1130","BIO14029","0.25",,"dipodomys nitratoides exilis","dipodomys microps","dipodomys nitratoides exilis","dipodomys microps","0.25","0.25"
"LinearCombinationMatchingRule","ES1304","BIO16819","0.3333333333333333",,"etheostoma chermocki","etheostoma jessiae","etheostoma chermocki","etheostoma jessiae","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1130","BIO14022","0.25",,"dipodomys nitratoides exilis","dipodomys californicus","dipodomys nitratoides exilis","dipodomys californicus","0.25","0.25"
"LinearCombinationMatchingRule","ES1130","BIO14021","0.25",,"dipodomys nitratoides exilis","dipodomys agilis","dipodomys nitratoides exilis","dipodomys agilis","0.25","0.25"
"LinearCombinationMatchingRule","ES1192","BIO16838","0.3333333333333333",,"etheostoma moorei","etheostoma tippecanoe","etheostoma moorei","etheostoma tippecanoe","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1192","BIO16837","0.3333333333333333",,"etheostoma moorei","etheostoma swannanoa","etheostoma moorei","etheostoma swannanoa","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1225","BIO42280","0.2",,"sylvilagus palustris hefneri","sylvilagus audubonii arizonae","sylvilagus palustris hefneri","sylvilagus audubonii arizonae","0.2","0.2"
"LinearCombinationMatchingRule","ES1525","BIO16839","0.3333333333333333",,"etheostoma boschungi","etheostoma vulneratum","etheostoma boschungi","etheostoma vulneratum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1386","BIO32490","0.25",,"peromyscus polionotus niveiventris","peromyscus truei truei","peromyscus polionotus niveiventris","peromyscus truei truei","0.25","0.25"
"LinearCombinationMatchingRule","ES1029","BIO37252","0.5",,"reithrodontomys raviventris","reithrodontomys","reithrodontomys raviventris","reithrodontomys","0.5","0.5"
"LinearCombinationMatchingRule","ES1525","BIO16831","0.3333333333333333",,"etheostoma boschungi","etheostoma sanguifluum","etheostoma boschungi","etheostoma sanguifluum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1525","BIO16832","0.3333333333333333",,"etheostoma boschungi","etheostoma serrifer","etheostoma boschungi","etheostoma serrifer","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1344","BIO24235","0.0",,"leptonycteris nivalis","lepus townsendii","leptonycteris nivalis","lepus townsendii","0.0","0.0"
"LinearCombinationMatchingRule","ES1344","BIO24234","0.0",,"leptonycteris nivalis","lepus othus","leptonycteris nivalis","lepus othus","0.0","0.0"
"LinearCombinationMatchingRule","ES958","BIO12687","0.0",,"cyprinodon diabolis","cyprinella analostana","cyprinodon diabolis","cyprinella analostana","0.0","0.0"
"LinearCombinationMatchingRule","ES1511","BIO06544","0.25",,"calidris canutus rufa","calidris maritima","calidris canutus rufa","calidris maritima","0.25","0.25"
"LinearCombinationMatchingRule","ES1511","BIO06545","0.25",,"calidris canutus rufa","calidris mauri","calidris canutus rufa","calidris mauri","0.25","0.25"
"LinearCombinationMatchingRule","ES1386","BIO32486","0.25",,"peromyscus polionotus niveiventris","peromyscus merriami","peromyscus polionotus niveiventris","peromyscus merriami","0.25","0.25"
"LinearCombinationMatchingRule","ES1429","BIO18814","0.2",,"gila bicolor ssp. mohavensis","gila seminuda","gila bicolor ssp. mohavensis","gila seminuda","0.2","0.2"
"LinearCombinationMatchingRule","ES1386","BIO32485","0.2",,"peromyscus polionotus niveiventris","peromyscus maniculatus sonoriensis","peromyscus polionotus niveiventris","peromyscus maniculatus sonoriensis","0.2","0.2"
"LinearCombinationMatchingRule","ES1501","BIO21925","0.2",,"icaricia (plebejus) shasta charlestonensis","icaricia lupini lupini","icaricia (plebejus) shasta charlestonensis","icaricia lupini lupini","0.2","0.2"
"LinearCombinationMatchingRule","ES1634","BIO44703","0.6666666666666666",,"ursus arctos horribilis","ursus horribilis","ursus arctos horribilis","ursus horribilis","0.6666666666666666","0.6666666666666666"
"LinearCombinationMatchingRule","ES1301","BIO46018","0.3333333333333333",,"zosterops conspicillatus conspicillatus","zosterops japonicus","zosterops conspicillatus conspicillatus","zosterops japonicus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1131","BIO32310","0.3333333333333333",,"percina rex","percina shumardi","percina rex","percina shumardi","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1304","BIO16836","0.3333333333333333",,"etheostoma chermocki","etheostoma stigmaeum","etheostoma chermocki","etheostoma stigmaeum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1304","BIO16835","0.3333333333333333",,"etheostoma chermocki","etheostoma squamiceps","etheostoma chermocki","etheostoma squamiceps","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1131","BIO32305","0.3333333333333333",,"percina rex","percina evides","percina rex","percina evides","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES958","BIO12699","0.0",,"cyprinodon diabolis","cyprinidae","cyprinodon diabolis","cyprinidae","0.0","0.0"
"LinearCombinationMatchingRule","ES1389","BIO23989","0.0",,"lepidomeda vittata","lepomis microlophus","lepidomeda vittata","lepomis microlophus","0.0","0.0"
"LinearCombinationMatchingRule","ES958","BIO12691","0.0",,"cyprinodon diabolis","cyprinella lutrensis","cyprinodon diabolis","cyprinella lutrensis","0.0","0.0"
"LinearCombinationMatchingRule","ES1191","BIO41785","0.0",,"sterna dougallii dougallii","stercorarius pomarinus","sterna dougallii dougallii","stercorarius pomarinus","0.0","0.0"
"LinearCombinationMatchingRule","ES1389","BIO23981","0.0",,"lepidomeda vittata","lepomis cyanellus","lepidomeda vittata","lepomis cyanellus","0.0","0.0"
"LinearCombinationMatchingRule","ES1389","BIO23982","0.0",,"lepidomeda vittata","lepomis cyanellus x macrochirus","lepidomeda vittata","lepomis cyanellus x macrochirus","0.0","0.0"
"LinearCombinationMatchingRule","ES1191","BIO41784","0.0",,"sterna dougallii dougallii","stercorarius parasiticus","sterna dougallii dougallii","stercorarius parasiticus","0.0","0.0"
"LinearCombinationMatchingRule","ES1386","BIO32473","0.25",,"peromyscus polionotus niveiventris","peromyscus eremicus","peromyscus polionotus niveiventris","peromyscus eremicus","0.25","0.25"
"LinearCombinationMatchingRule","ES1386","BIO32474","0.25",,"peromyscus polionotus niveiventris","peromyscus eremicus eremicus","peromyscus polionotus niveiventris","peromyscus eremicus eremicus","0.25","0.25"
"LinearCombinationMatchingRule","ES1488","BIO34261","0.0",,"plagopterus argentissimus","platyrhinoidis triseriata","plagopterus argentissimus","platyrhinoidis triseriata","0.0","0.0"
"LinearCombinationMatchingRule","ES1391","BIO36975","0.5",,"rallus longirostris levipes","rallus longirostris crepitans","rallus longirostris levipes","rallus longirostris crepitans","0.5","0.5"
"LinearCombinationMatchingRule","ES1192","BIO16809","0.3333333333333333",,"etheostoma moorei","etheostoma caeruleum","etheostoma moorei","etheostoma caeruleum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1288","BIO39142","0.0",,"scaphirhynchus suttkusi","scarus coeruleus","scaphirhynchus suttkusi","scarus coeruleus","0.0","0.0"
"LinearCombinationMatchingRule","ES1339","BIO45925","0.2",,"zapus hudsonius preblei","zapus princeps pacificus","zapus hudsonius preblei","zapus princeps pacificus","0.2","0.2"
"LinearCombinationMatchingRule","ES1339","BIO45926","0.25",,"zapus hudsonius preblei","zapus trinotatus","zapus hudsonius preblei","zapus trinotatus","0.25","0.25"
"LinearCombinationMatchingRule","ES1340","BIO08559","0.3333333333333333",,"centrocercus minimus","centrocercus urophasianus","centrocercus minimus","centrocercus urophasianus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1340","BIO08558","1.0",,"centrocercus minimus","centrocercus minimus","centrocercus minimus","centrocercus minimus","1.0","1.0"
"LinearCombinationMatchingRule","ES1069","BIO09871","0.25",,"cicindela puritana","cicindela californica viridicyanea","cicindela puritana","cicindela californica viridicyanea","0.25","0.25"
"LinearCombinationMatchingRule","ES1030","BIO40443","1.0",,"sistrurus catenatus","sistrurus catenatus","sistrurus catenatus","sistrurus catenatus","1.0","1.0"
"LinearCombinationMatchingRule","ES944","BIO40838","0.25",,"sorex ornatus relictus","sorex fumeus","sorex ornatus relictus","sorex fumeus","0.25","0.25"
"LinearCombinationMatchingRule","ES1069","BIO09868","0.25",,"cicindela puritana","cicindela californica erronea","cicindela puritana","cicindela californica erronea","0.25","0.25"
"LinearCombinationMatchingRule","ES1288","BIO39139","0.0",,"scaphirhynchus suttkusi","scartella cristata","scaphirhynchus suttkusi","scartella cristata","0.0","0.0"
"LinearCombinationMatchingRule","ES994","BIO07267","0.25",,"caprimulgus noctitherus","caprimulgus vociferus arizonae","caprimulgus noctitherus","caprimulgus vociferus arizonae","0.25","0.25"
"LinearCombinationMatchingRule","ES994","BIO07268","0.3333333333333333",,"caprimulgus noctitherus","caprimulgus vociferus vociferus","caprimulgus noctitherus","caprimulgus vociferus vociferus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1590","BIO30449","0.0",,"oreomystis bairdi","oreortyx pictus","oreomystis bairdi","oreortyx pictus","0.0","0.0"
"LinearCombinationMatchingRule","ES1404","BIO12733","0.0",,"cyprinella formosa","cypselurus comatus","cyprinella formosa","cypselurus comatus","0.0","0.0"
"LinearCombinationMatchingRule","ES1600","BIO37057","0.3333333333333333",,"rana chiricahuensis","rana sierrae","rana chiricahuensis","rana sierrae","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1412","BIO45921","0.3333333333333333",,"zapus hudsonius luteus","zapus","zapus hudsonius luteus","zapus","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1288","BIO39143","0.0",,"scaphirhynchus suttkusi","scarus croicensis","scaphirhynchus suttkusi","scarus croicensis","0.0","0.0"
"LinearCombinationMatchingRule","ES1656","BIO42059","0.25",,"strix occidentalis caurina","strix pratincola","strix occidentalis caurina","strix pratincola","0.25","0.25"
"LinearCombinationMatchingRule","ES1656","BIO42058","0.6666666666666666",,"strix occidentalis caurina","strix occidentalis occidentalis","strix occidentalis caurina","strix occidentalis occidentalis","0.6666666666666666","0.6666666666666666"
"LinearCombinationMatchingRule","ES1304","BIO16808","0.3333333333333333",,"etheostoma chermocki","etheostoma blennioides","etheostoma chermocki","etheostoma blennioides","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1304","BIO16807","0.3333333333333333",,"etheostoma chermocki","etheostoma bellum","etheostoma chermocki","etheostoma bellum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1192","BIO16826","0.3333333333333333",,"etheostoma moorei","etheostoma percnurum","etheostoma moorei","etheostoma percnurum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1192","BIO16825","0.3333333333333333",,"etheostoma moorei","etheostoma pallididorsum","etheostoma moorei","etheostoma pallididorsum","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1113","BIO30099","0.2",,"oncorhynchus aguabonita whitei","oncorhynchus clarkii utah","oncorhynchus aguabonita whitei","oncorhynchus clarkii utah","0.2","0.2"
"LinearCombinationMatchingRule","ES1447","BIO05817","0.0",,"branta ( nesochen) sandvicensis","brachyrhamphus marmoratus","branta ( nesochen) sandvicensis","brachyrhamphus marmoratus","0.0","0.0"
"LinearCombinationMatchingRule","ES1113","BIO30091","0.2",,"oncorhynchus aguabonita whitei","oncorhynchus clarki behnkei","oncorhynchus aguabonita whitei","oncorhynchus clarki behnkei","0.2","0.2"
"LinearCombinationMatchingRule","ES944","BIO40854","0.25",,"sorex ornatus relictus","sorex trowbridgii","sorex ornatus relictus","sorex trowbridgii","0.25","0.25"
"LinearCombinationMatchingRule","ES1560","BIO37486","0.0",,"rhinichthys osculus oligoporus","rhizoprionodon porosus","rhinichthys osculus oligoporus","rhizoprionodon porosus","0.0","0.0"
"LinearCombinationMatchingRule","ES1447","BIO05810","0.0",,"branta ( nesochen) sandvicensis","brachyramphus","branta ( nesochen) sandvicensis","brachyramphus","0.0","0.0"
"LinearCombinationMatchingRule","ES1404","BIO12705","0.0",,"cyprinella formosa","cyprinodon riverendi","cyprinella formosa","cyprinodon riverendi","0.0","0.0"
"LinearCombinationMatchingRule","ES1137","BIO32303","0.3333333333333333",,"percina antesella","percina copelandi","percina antesella","percina copelandi","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1240","BIO45461","0.3333333333333333",,"vulpes vulpes necator","vulpes macrotis","vulpes vulpes necator","vulpes macrotis","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","ES1624","BIO15347","0.25",,"empidonax traillii extimus","empidonax occidentalis","empidonax traillii extimus","empidonax occidentalis","0.25","0.25"
